id,created,updated,action_id,user_id
7391,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15215,10898
7392,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15216,5692
7393,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14953,8084
7394,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14954,10818
7395,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14956,7750
7396,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14958,10898
7397,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14961,3366
7398,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15217,12565
7399,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15444,13358
7400,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15445,12565
7401,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15446,12565
7402,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15009,8084
7403,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15338,6907
7404,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15218,7750
7405,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15220,11150
7406,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15221,11150
7407,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15340,8000
7408,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15341,7012
7409,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14970,9038
7410,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15347,3366
7411,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15348,1739
7412,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15349,13358
7413,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15223,3641
7414,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15224,9038
7415,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15225,9038
7416,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15227,369
7417,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15228,369
7418,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15229,1302
7419,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15230,3366
7420,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15231,3366
7421,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15232,5734
7422,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15452,12565
7423,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15233,13124
7424,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15234,12565
7425,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15235,3366
7426,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15237,7750
7427,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15238,3869
7428,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15362,3366
7429,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15369,3366
7430,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15370,7750
7431,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15244,13124
7432,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15245,6832
7433,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15463,3366
7434,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15378,10087
7435,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15246,9093
7436,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15247,6907
7437,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15248,10057
7438,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15251,6832
7439,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15383,3366
7440,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15384,4505
7441,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15252,13358
7442,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15253,13358
7443,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15254,540
7444,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15255,1242
7445,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15257,10818
7446,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15258,10753
7447,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15021,540
7448,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15473,540
7449,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15024,10898
7450,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15025,10898
7451,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15027,10898
7452,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15028,10898
7453,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15029,8084
7454,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15388,6832
7455,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15479,540
7456,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15260,540
7457,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15261,11150
7458,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15030,3366
7459,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15263,10898
7460,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15482,10898
7461,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15264,9093
7462,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15265,9093
7463,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15392,4680
7464,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15394,10898
7465,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15195,8000
7466,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15266,13358
7467,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15031,8000
7468,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15267,540
7469,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15269,540
7470,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15270,8000
7471,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15271,8000
7472,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15273,6907
7473,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15274,6907
7474,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15275,2285
7475,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15276,8000
7476,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15277,6832
7477,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14978,8084
7478,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15407,8000
7479,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15280,6907
7480,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15281,2279
7481,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15282,6832
7482,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15283,6832
7483,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15286,4505
7484,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15287,540
7485,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15288,6832
7486,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15289,10898
7487,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15290,10898
7488,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15291,6907
7489,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15293,6907
7490,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15294,6832
7491,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15042,6832
7492,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15043,8000
7493,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15295,10898
7494,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15296,6907
7495,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15418,10057
7496,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15298,2206
7497,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15299,6832
7498,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15495,10898
7499,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15300,10898
7500,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15301,2285
7501,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15496,9093
7502,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15303,9093
7503,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15498,9093
7504,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15304,1363
7505,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15305,10634
7506,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15308,2285
7507,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15309,10898
7508,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15499,6832
7509,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15311,13109
7510,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15312,10818
7511,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15044,9093
7512,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14983,12625
7513,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14984,12625
7514,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14985,12625
7515,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14986,12625
7516,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15500,10898
7517,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15045,10898
7518,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15046,10898
7519,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15047,10898
7520,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15049,8084
7521,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15050,10898
7522,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15313,2206
7523,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15314,573
7524,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15315,540
7525,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15316,540
7526,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15317,540
7527,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15318,4505
7528,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15319,2206
7529,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15320,10898
7530,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15509,573
7531,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15321,4505
7532,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15511,4505
7533,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15054,8000
7534,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15514,196
7535,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15057,196
7536,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15058,196
7537,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15055,196
7538,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15059,10898
7539,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15060,11150
7540,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15062,3366
7541,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15063,11150
7542,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15064,11150
7543,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14987,10898
7544,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14988,10898
7545,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14989,10898
7546,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15065,9038
7547,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14990,10898
7548,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15066,1739
7549,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15067,540
7550,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15068,9038
7551,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15425,3366
7552,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15069,9038
7553,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15070,9038
7554,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14991,9038
7555,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14992,3366
7556,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14993,3366
7557,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14906,9038
7558,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15071,3366
7559,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14920,13575
7560,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14921,13575
7561,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14923,13575
7562,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14929,1739
7563,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14930,13575
7564,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14931,13575
7565,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14947,1739
7566,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15075,10898
7567,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14973,1302
7568,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14975,1302
7569,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15083,7403
7570,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15091,9093
7571,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15092,540
7572,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15093,540
7573,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15094,540
7574,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15095,540
7575,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15096,6907
7576,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15393,3366
7577,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14981,8084
7578,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15041,3366
7579,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15102,6832
7580,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15103,6832
7581,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15104,540
7582,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,15105,540
7583,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14299,1504
7584,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14304,6855
7585,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14308,155
7586,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14309,7824
7587,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14316,12648
7588,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14318,12337
7589,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14319,12337
7590,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14320,12337
7591,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14327,10389
7592,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14338,12245
7593,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14339,12245
7594,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14340,12245
7595,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14341,12245
7596,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14342,6366
7597,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14343,6366
7598,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14344,6366
7599,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14345,6366
7600,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14300,13556
7601,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14301,13556
7602,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14302,13556
7603,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14307,155
7604,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14310,155
7605,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14311,467
7606,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14312,8344
7607,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14317,8344
7608,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14328,10389
7609,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14283,12337
7610,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14285,11
7611,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14295,6366
7612,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14296,6366
7613,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14297,6366
7614,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14321,6366
7615,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14322,6366
7616,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14323,6366
7617,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14335,11
7618,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14271,9405
7619,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14272,8816
7620,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14273,4468
7621,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14274,8816
7622,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14275,8816
7623,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14276,4468
7624,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14277,12648
7625,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14278,12648
7626,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14279,12648
7627,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14280,6366
7628,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14282,11148
7629,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14284,12337
7630,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14286,8851
7631,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14287,8851
7632,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14289,12648
7633,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14290,12648
7634,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14291,8851
7635,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14292,6366
7636,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14293,6366
7637,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14294,6366
7638,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14298,6366
7639,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14303,4774
7640,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14305,12648
7641,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14306,12648
7642,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14324,11148
7643,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14325,11148
7644,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14326,11148
7645,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14329,10389
7646,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14330,10389
7647,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14331,10389
7648,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14332,10389
7649,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14333,12648
7650,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14334,155
7651,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14336,155
7652,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14337,155
7653,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14311,12648
7654,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14312,2242
7655,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14317,2242
7656,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14282,467
7657,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14828,3641
7658,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14786,3938
7659,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14894,12884
7660,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14876,5090
7661,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14881,6492
7662,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14890,8700
7663,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14877,950
7664,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14612,13417
7665,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14452,3641
7666,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14503,9530
7667,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14520,9530
7668,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14483,9530
7669,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14572,6492
7670,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14475,10914
7671,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14453,3641
7672,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14534,9530
7673,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14459,9530
7674,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14802,10914
7675,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14416,12884
7676,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14821,4921
7677,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14509,1585
7678,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14614,13417
7679,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14477,13417
7680,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14450,13417
7681,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14469,6492
7682,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14533,13417
7683,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14462,6962
7684,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14845,9530
7685,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14604,12884
7686,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14379,12884
7687,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14750,1155
7688,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14495,6492
7689,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14473,1155
7690,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14485,1155
7691,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14527,6492
7692,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14478,6962
7693,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14819,6492
7694,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14794,6492
7695,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14808,6492
7696,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14768,950
7697,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14757,10914
7698,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14522,950
7699,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14811,12884
7700,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14838,950
7701,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14463,950
7702,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14823,950
7703,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14871,8190
7704,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14882,950
7705,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14883,950
7706,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14885,13589
7707,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14790,8896
7708,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14786,6662
7709,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14894,8896
7710,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14899,950
7711,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14461,11994
7712,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14885,8340
7713,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12645,414
7714,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12638,2824
7715,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12618,414
7716,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12619,414
7717,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13932,1466
7718,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13088,1437
7719,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13330,6776
7720,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13129,2251
7721,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13130,13049
7722,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12697,2824
7723,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13596,10545
7724,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13645,10545
7725,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12941,3641
7726,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12915,3641
7727,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12916,414
7728,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12917,3641
7729,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12919,3641
7730,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12920,3641
7731,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13935,1437
7732,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13936,1466
7733,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13937,12321
7734,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13938,12321
7735,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12936,9754
7736,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12937,9754
7737,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12668,11150
7738,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12670,11150
7739,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12671,11150
7740,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12632,6492
7741,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13895,5117
7742,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13896,1120
7743,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12751,11150
